isbn13,authors,original_publication_year,title,language_code,average_rating,cover_type,pages
9.78144E+12,John Grisham,2011,The Litigators,eng,3.77,1,974
9.78006E+12,Rae Carson,2013,The Bitter Kingdom (Fire and Thorns   #3),eng,4.23,1,682
9.78055E+12,Maggie Stiefvater,2011,Forever (The Wolves of Mercy Falls   #3),eng,3.91,0,1039
9.78144E+12,Mary Higgins Clark,2011,I'll Walk Alone,en-US,3.78,0,892
9.78055E+12,Meg Cabot,2008,Airhead (Airhead   #1),eng,3.77,1,1000
9.78097E+12,Anonymous   Joseph Smith Jr.,1830,The Book of Mormon: Another Testament of Jesus Christ,eng,4.37,1,1484
9.78145E+12,Rhonda Byrne,2012,The Magic (The Secret   #3),eng,4.14,0,1417
9.7814E+12,Haruki Murakami   Philip Gabriel   Jay Rubin,2006,Blind Willow   Sleeping Woman,eng,3.83,0,857
9.78125E+12,Julie Kibler,2012,Calling Me Home,eng,4.21,1,624
9.78039E+12,Nicole Krauss,2005,The History of Love,eng,3.91,1,1122
9.78045E+12,Joyce Meyer,1995,Battlefield of the Mind: Winning the Battle in Your Mind,en-US,4.33,1,847
9.78045E+12,Jen Lancaster,2009,Pretty in Plaid,eng,3.88,1,875
9.78186E+12,Robert Greene,2001,The Art of Seduction,eng,4.05,1,669
9.78186E+12,José Saramago,1991,The Gospel According to Jesus Christ,eng,4.26,1,608
9.78057E+12,D.B.C. Pierre,2003,Vernon God Little,eng,3.58,1,514
9.78032E+12,James Patterson   Richard DiLallo,2011,The Christmas Wedding,eng,3.32,1,1127
9.78142E+12,Clive Cussler,1984,Deep Six (Dirk Pitt   #7),en-US,3.88,0,801
9.7814E+12,Alan Moore   Kevin O'Neill,2003,The League of Extraordinary Gentlemen   Vol. 2,eng,3.94,1,1309
9.7804E+12,Robert Crais,2012,Taken (Elvis Cole   #15; Joe Pike   #4),en-US,4.17,0,1267
9.78032E+12,James Patterson   David Ellis,2015,The Murder House,eng,4.05,0,597
9.78014E+12,Thucydides   Rex Warner   Moses I. Finley,-411,History of the Peloponnesian War,en-US,3.87,0,776
9.78035E+12,Mario Puzo,1984,The Sicilian,eng,3.94,0,591
9.78044E+12,Gordon Korman,2008,Swindle (Swindle   #1),eng,3.94,0,812
9.78075E+12,Dashiell Hammett,1929,Red Harvest,eng,4,1,621
9.7814E+12,Nigella Lawson,2007,Nigella Express: Good Food   Fast,eng,3.96,1,1227
9.78006E+12,Jocelyn Davies,2011,A Beautiful Dark (A Beautiful Dark   #1),en-US,3.9,0,540
9.78035E+12,David Eddings,1982,Queen of Sorcery (The Belgariad   #2),en-US,4.13,1,937
9.78069E+12,Alex   Sanchez,2001,Rainbow Boys (Rainbow Trilogy   #1),eng,3.85,1,1015
9.78142E+12,Tamora Pierce,1996,The Realms of the Gods (Immortals   #4),en-US,4.32,0,1386
9.78075E+12,Stephen King,1987,The Eyes of the Dragon,eng,3.92,1,1260
9.78052E+12,Nora Roberts,2005,Blue Smoke,eng,3.97,0,645
9.78223E+12,Stephen King   William Olivier Desmond,2001,Dreamcatcher,fre,3.59,0,996
9.78069E+12,Robert Louis Stevenson   Tasha Tudor,1885,A Child's Garden of Verses,eng,4.3,0,650
9.78074E+12,Walter Isaacson,2007,Einstein: His Life and Universe,eng,4.08,1,845
9.78077E+12,Adeline Yen Mah,1997,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,eng,3.88,1,686
9.78038E+12,Melina Marchetta,1992,Looking for Alibrandi,eng,3.85,1,1021
9.78081E+12,Gary Shteyngart,2006,Absurdistan,eng,3.29,0,678
9.78039E+12,Ann Brashares,2007,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood   #4),eng,3.8,0,801
9.78055E+12,Jean M. Auel,1980,The Clan of the Cave Bear (Earth's Children   #1),eng,4.02,1,749
9.78053E+12,A.A. Milne   Ernest H. Shepard,1924,When We Were Very Young (Winnie-the-Pooh   #3),en-US,4.32,1,1341
9.78055E+12,Janette Oke,1979,Love Comes Softly (Love Comes Softly   #1),eng,4.22,0,1390
9.78014E+12,Robert Cormier,1977,I Am the Cheese,en-GB,3.74,1,619
9.78191E+12,Cornelia Funke,2007,Inkdeath (Inkworld   #3),eng,3.93,1,1215
9.78148E+12,Fredrik Backman   Henning Koch,2012,A Man Called Ove,eng,4.35,1,725
9.78044E+12,Conn Iggulden,2005,The Field of Swords (Emperor   #3),en-US,4.26,1,684
9.78125E+12,P.C. Cast   Kristin Cast,2011,Dragon's Oath (House of Night Novellas   #1),en-US,4.06,0,991
9.78081E+12,Sophie Kinsella,2014,Shopaholic to the Stars (Shopaholic   #7),eng,3.24,1,940
9.7814E+12,Brian Azzarello   Cliff Chiang   Tony Akins   Dan Green   Matthew Wilson   Jared K. Fletcher,2012,Wonder Woman   Volume 1: Blood,eng,3.87,1,990
9.7802E+12,Richard Dawkins,1976,The Selfish Gene,eng,4.11,0,1419
9.78014E+12,Walter Scott,1819,Ivanhoe,eng,3.75,1,671
9.78161E+12,John Layman   Rob Guillory,2010,Chew   Vol. 2: International Flavor,eng,4.13,1,852
9.78055E+12,Sarah Addison Allen,2008,The Sugar Queen,en-US,3.98,0,960
9.78014E+12,Karl Marx   Friedrich Engels   Gareth Stedman Jones,1848,The Communist Manifesto,eng,3.51,0,818
2.94015E+12,Whitney G.,2014,Reasonable Doubt: Volume 1 (Reasonable Doubt   #1),eng,4.13,1,524
9.78035E+12,Drew Karpyshyn,2009,Dynasty of Evil (Star Wars: Darth Bane   #3),eng,4.24,0,1093
9.78052E+12,James  Jones,1951,From Here to Eternity,eng,4.09,0,1253
9.78032E+12,Kami Garcia   Margaret Stohl,2011,Dream Dark (Caster Chronicles   #2.5),eng,3.76,0,1053
9.78158E+12,Marshall McLuhan   Quentin Fiore   Jerome Agel,1967,The Medium is the Massage,en-US,3.95,1,760
9.78045E+12,Nelson DeMille,1997,Plum Island (John Corey   #1),eng,4.03,1,1248
9.78014E+12,Aristotle   Malcolm Heath,-335,Poetics,eng,3.81,0,1028
9.78045E+12,Stephen King,1989,The Dark Half,eng,3.74,0,571
9.78006E+12,James Rollins   Rebecca Cantrell,2013,The Blood Gospel (The Order of the Sanguines   #1),en-CA,3.97,1,913
9.78038E+12,Marguerite Duras   Barbara Bray   Maxine Hong Kingston,1984,The Lover,eng,3.76,0,1023
9.78043E+12,Charlaine Harris,2014,Midnight Crossroad (Midnight   Texas   #1),eng,3.63,0,1460
9.7816E+12,Lili St. Crow   Lilith Saintcrow,2009,Betrayals (Strange Angels   #2),en-US,4.08,0,1194
9.78055E+12,Holly Black   Cassandra Clare,2014,The Iron Trial (Magisterium   #1),eng,3.95,1,1430
9.78084E+12,Tim LaHaye   Jerry B. Jenkins,2002,The Remnant (Left Behind   #10),en-US,4.01,1,1333
9.78006E+12,Robert   Harris,1992,Fatherland,eng,3.96,0,1006
9.7813E+12,J.B. Salsbury,2013,Fighting for Flight (Fighting   #1),eng,4.16,0,518
9.7814E+12,Carol S. Dweck,2006,Mindset: The New Psychology of Success,en-US,4.04,1,1295
9.78032E+12,Kate Atkinson,2015,A God in Ruins,eng,3.92,1,860
9.78039E+12,Michio Kaku,2008,Physics of the Impossible: A Scientific Exploration into the World of Phasers   Force Fields   Teleportation   and Time Travel,eng,4.07,1,1344
9.78044E+12,Robin McKinley,1984,The Hero and the Crown (Damar   #2),eng,4.21,0,1467
9.7816E+12,Jessica Day George,2008,Sun and Moon   Ice and Snow,en-US,3.97,0,1219
9.78031E+12,Janet Evanovich,1998,Four to Score (Stephanie Plum   #4),en-US,4.17,0,1340
9.78087E+12,Allen Ginsberg   William Carlos Williams,1956,Howl and Other Poems,eng,4.14,1,864
9.78097E+12,Jack London,1903,To Build a Fire,eng,3.92,0,1155
9.7804E+12,Jacqueline Woodson,2014,Brown Girl Dreaming,eng,4.11,1,724
9.78159E+12,Meg Wolitzer,2013,The Interestings,eng,3.54,0,874
9.78006E+12,Elmore Leonard,1990,Get Shorty (Chili Palmer   #1),eng,3.95,1,815
9.78006E+12,Isabel Allende   Margaret Sayers Peden,2002,City of the Beasts (Eagle and Jaguar   #1),eng,3.69,1,842
9.78097E+12,Walter Farley   Keith Ward,1941,The Black Stallion (The Black Stallion   #1),eng,4.18,1,1234
9.78044E+12,Blue Balliett   Brett Helquist,2004,Chasing Vermeer (Chasing Vermeer   #1),en-US,3.71,1,940
9.78142E+12,Friedrich Nietzsche   H.L. Mencken,1888,The Anti-Christ,eng,3.91,0,1031
9.78035E+12,Janet Evanovich   Lee Goldberg,2013,The Heist (Fox and O'Hare   #1),eng,3.78,1,1319
9.7808E+12,Leif Enger,2001,Peace Like a River,en-US,3.98,0,624
9.78006E+12,Veronica Roth,2012,The Divergent Series 2-Book Collection (Divergent   #1-2),eng,4.56,1,799
9.78006E+12,Meg Cabot,2002,All-American Girl (All-American Girl   #1),eng,3.73,1,611
9.78035E+12,Kevin Hearne,2011,Hexed (The Iron Druid Chronicles   #2),eng,4.22,1,701
9.78142E+12,Vince Flynn,2008,Extreme Measures (Mitch Rapp   #11),eng,4.32,0,1114
9.78995E+12,أحلام مستغانمي   Ahlam Mosteghanemi,1993,ذاكرة الجسد,ara,3.87,0,1360
9.78159E+12,Joss Whedon   Brett Matthews   Will Conrad,2006,Those Left Behind (Serenity   #1),eng,4.04,1,1390
9.78044E+12,Jim Butcher,2004,Furies of Calderon (Codex Alera   #1),eng,4.12,1,736
9.78186E+12,Terry Brooks,1992,The Elf Queen of Shannara (Heritage of Shannara   #3),eng,4.02,1,526
9.78044E+12,Patricia Briggs,2009,Hunting Ground (Alpha & Omega   #2),eng,4.27,1,1259
9.78156E+12,Neil Gaiman   Marc Hempel   Richard Case   D'Israeli   Teddy Kristiansen   Glyn Dillon   Charles Vess   Dean Ormston   Kevin Nowlan   Todd Klein   Frank McConnell,1996,The Kindly Ones (The Sandman #9),eng,4.59,1,1187
9.78006E+12,Kim Harrison,2013,Ever After (The Hollows   #11),eng,4.45,1,639
9.78074E+12,Sarah Vowell   Katherine Streeter,2002,The Partly Cloudy Patriot,eng,3.9,0,609
9.78081E+12,George Saunders,2013,Tenth of December,eng,3.96,0,635
9.78074E+12,Jennifer Weiner,2005,Goodnight Nobody,en-US,3.64,1,1349
9.78043E+12,Tom Clancy,1988,The Cardinal of the Kremlin (Jack Ryan Universe   #5),en-US,4.01,0,508
9.78184E+12,Trudi Canavan,2002,The Novice (Black Magician Trilogy   #2),eng,4.07,1,1019
9.78081E+12,Richard Branson,2011,Losing My Virginity: How I've Survived   Had Fun   and Made a Fortune Doing Business My Way,eng,3.97,0,1487
9.78185E+12,James Patterson   Howard Roughan,2010,Don't Blink,eng,3.79,1,548
9.78185E+12,Nick Cave,2009,The Death of Bunny Munro,eng,3.43,0,1008
9.78039E+12,Unknown   Seamus Heaney,975,Beowulf,en-US,3.42,0,679
9.78014E+12,James     Baldwin,1953,Go Tell It on the Mountain,en-GB,4,0,521
9.78045E+12,J.R. Ward,2007,Lover Revealed (Black Dagger Brotherhood   #4),eng,4.3,0,919
9.78156E+12,Warren Ellis   Darick Robertson   Rodney Ramos,1999,Transmetropolitan   Vol. 3: Year of the Bastard (Transmetropolitan   #3),eng,4.4,0,1092
9.78067E+12,Kathy Reichs,1999,Death du Jour (Temperance Brennan   #2),en-US,3.96,0,1112
9.78142E+12,Kresley Cole,2008,Dark Desires After Dusk (Immortals After Dark #6),en-CA,4.38,1,838
9.78006E+12,Bart D. Ehrman,2005,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,en-US,3.91,0,1189
9.78031E+12,Lisa Scottoline,2009,Look Again,en-US,3.85,0,1389
9.78039E+12,John Grisham,2004,The Last Juror,eng,3.85,1,1316
9.78045E+12,David Baldacci,2001,Last Man Standing,eng,4.03,0,770
9.78045E+12,Ken Follett,1995,A Place Called Freedom,eng,3.87,0,1030
9.78032E+12,Brent Weeks,2012,The Blinding Knife (Lightbringer   #2),eng,4.45,1,1024
9.78044E+12,Michael Moorcock,1972,Elric of Melniboné (Elric   #1),en-US,3.89,1,984
9.78158E+12,Robert Kirkman   Tony Moore,2004,The Walking Dead   Vol. 01: Days Gone Bye,en-GB,4.3,0,1178
9.78077E+12,Robert Jordan,1991,The Dragon Reborn (Wheel of Time   #3),eng,4.23,0,871
9.78074E+12,Diane Setterfield,2006,The Thirteenth Tale,eng,3.95,0,569
9.78035E+12,Karin Slaughter,2014,Cop Town,eng,3.88,1,1374
9.78184E+12,Jeff Shaara,1996,Gods and Generals (The Civil War Trilogy   #1),eng,4.05,1,900
9.7804E+12,William Gibson,2007,Spook Country (Blue Ant   #2),en-US,3.66,0,1094
9.78939E+12,Amish Tripathi,2015,Scion of Ikshvaku (RamChandra   #1),eng,3.69,1,1023
9.78147E+12,Aleatha Romig,2011,Consequences (Consequences   #1),eng,3.97,1,850
9.78032E+12,James Patterson   Peter de Jonge,2006,Beach Road,eng,3.81,1,1433
9.78125E+12,Diane Chamberlain,2014,The Silent Sister (Riley MacPherson   #1),eng,3.93,1,611
9.78142E+12,Laura Wiess,2007,Such a Pretty Girl,eng,3.89,0,1344
9.78067E+12,Arthur Nersesian,1997,The Fuck-Up,en-US,3.56,0,766
9.78057E+12,Kazuo Ishiguro,1989,The Remains of the Day,eng,4.1,0,1303
9.78006E+12,Mark Manson,2016,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,eng,4.03,1,844
9.78075E+12,Susanna Kearsley,2011,The Rose Garden,eng,4.01,1,523
9.78076E+12,C.S. Friedman,1991,Black Sun Rising (The Coldfire Trilogy   #1),en-US,3.93,0,1082
9.78055E+12,Isaac Asimov,1950,I   Robot (Robot #0.1),eng,4.17,1,1463
9.78059E+12,Roald Dahl   Quentin Blake,1983,The Witches,en-US,4.17,1,1461
9.78045E+12,Seth Grahame-Smith,2010,Abraham Lincoln: Vampire Hunter,en-US,3.7,0,646
9.78006E+12,C.S. Lewis,1961,A Grief Observed,en-US,4.26,0,671
9.78077E+12,Terry Goodkind,1998,Debt of Bones (Sword of Truth   #0.5),eng,3.85,1,876
9.78148E+12,Lisa Jewell,2013,The House We Grew Up In,eng,3.88,1,1333
9.78045E+12,Daniel Silva,2000,The Kill Artist (Gabriel Allon   #1),eng,4,1,939
9.78141E+12,Kevin Malarkey   Alex Malarkey,2010,The Boy Who Came Back from Heaven: A Remarkable Account of Miracles   Angels   and Life beyond This World,eng,3.89,1,773
9.78038E+12,Walker Percy,1961,The Moviegoer,en-CA,3.7,0,667
9.78045E+12,Marc Weissbluth,1987,Healthy Sleep Habits   Happy Child,en-US,3.9,1,795
9.78034E+12,David Nicholls,2014,Us,eng,3.66,1,742
9.7808E+12,Alain de Botton,1993,On Love,eng,3.97,0,531
9.78045E+12,James Redfield,1996,The Tenth Insight: Holding the Vision (Celestine Prophecy   #2),en-CA,3.61,0,822
9.78035E+12,Richard K. Morgan,2002,Altered Carbon (Takeshi Kovacs   #1),eng,4.1,1,644
9.78038E+12,Roger Zelazny,1975,Sign of the Unicorn (The Chronicles of Amber #3),en-US,4.14,0,818
9.78014E+12,Iris Murdoch   Mary Kinzie,1978,The Sea   the Sea,eng,3.9,0,685
9.78075E+12,Larry McMurtry,1975,Terms of Endearment,eng,4.15,1,1325
9.7808E+12,Charlaine Harris,1990,Real Murders (Aurora Teagarden   #1),eng,3.66,0,707
9.78031E+12,Jennifer Crusie,2002,Faking It (Dempseys   #2),eng,3.9,0,763
9.78995E+12,خالد الباتلي,2010,ليتها تقرأ,ara,3.04,1,1010
9.7808E+12,Rob Thomas   Jennifer Graham,2014,The Thousand-Dollar Tan Line (Veronica Mars   #1),eng,3.99,0,823
9.78157E+12,Masashi Kishimoto   Katy Bridges,1999,Naruto   Vol. 01: The Tests of the Ninja (Naruto   #1),eng,4.35,1,621
9.78006E+12,Nicole  Williams,2013,Crush (Crash   #3),en-US,4.24,1,1180
9.78038E+12,Bill Bryson,1990,The Mother Tongue: English and How It Got That Way,en-US,3.95,0,924
9.78006E+12,Louise Erdrich,1985,The Beet Queen,en-US,3.89,0,726
9.78053E+12,Lisa Gardner,2014,Fear Nothing (Detective D.D. Warren   #7),eng,4.1,0,618
9.78032E+12,Kami Garcia   Margaret Stohl,2009,Beautiful Creatures (Caster Chronicles   #1),eng,3.76,1,1367
9.7804E+12,Liane Moriarty,2013,The Husband's Secret,eng,3.92,1,1188
9.78006E+12,Isabel Allende   Anne McLean,2011,Maya's Notebook,eng,3.8,1,1038
9.78146E+12,Nora Roberts   MacLeod Andrews,2012,The Last Boyfriend (Inn BoonsBoro   #2),eng,4.06,1,1191
9.78032E+12,Stephenie Meyer,2007,The Twilight Collection (Twilight   #1-3),eng,3.78,1,1483
9.78081E+12,Lloyd Alexander,1967,Taran Wanderer (The Chronicles of Prydain #4),eng,4.14,1,817
9.78055E+12,David Brin,1983,Startide Rising (The Uplift Saga   #2),en-US,4.04,0,1041
9.78006E+12,Cynthia Hand,2011,Unearthly (Unearthly   #1),en-US,4.06,0,1154
9.78039E+12,Jon Krakauer,2008,Where Men Win Glory: The Odyssey of Pat Tillman,en-US,4.03,0,622
9.78067E+12,V.C. Andrews,1990,Dawn (Cutler   #1),eng,3.87,0,578
9.78006E+12,James Rollins,2002,Amazonia,eng,4.11,1,1085
9.78031E+12,M.C. Beaton,1992,The Quiche of Death (Agatha Raisin   #1),eng,3.75,1,1011
9.78001E+12,Sidney Sheldon,1988,The Sands of Time,eng,3.73,0,979
9.78019E+12,Leo Tolstoy   Henry Gifford   Aylmer Maude   Louise Maude,1869,War and Peace,eng,4.11,1,1017
9.78044E+12,Jenny Nimmo,2004,Charlie Bone and the Invisible Boy (The Children of the Red King   #3),eng,3.89,1,1288
9.78022E+12,Julian Barnes,2011,The Sense of an Ending,eng,3.7,0,1253
9.78035E+12,Leo Tolstoy   Louise Maude   Leo Tolstoj   Aylmer Maude,1877,Anna Karenina,eng,4.02,0,696
9.78006E+12,Joyce Maynard,2009,Labor Day,en-GB,3.55,1,1259
9.78038E+12,Edmund Morris,2010,Colonel Roosevelt,eng,4.1,1,1349
9.78006E+12,Martin Heidegger,1927,Being and Time,eng,3.99,0,890
9.78186E+12,Terry Brooks,1993,The Talismans of Shannara (Heritage of Shannara   #4),eng,4.01,0,610
9.78067E+12,Wally Lamb,1992,She's Come Undone,en-US,3.84,0,853
9.78075E+12,Stephen King,1982,Different Seasons,eng,4.34,1,574
9.78014E+12,Angela Carter,1979,The Bloody Chamber and Other Stories,eng,4.02,0,1067
9.78043E+12,Nora Roberts,2009,Vision in White (Bride Quartet   #1),eng,4.1,1,946
9.78974E+12,Mircea Eliade,1933,Maitreyi,rum,3.92,1,513
9.78076E+12,Louise Penny,2007,The Cruelest Month (Chief Inspector Armand Gamache   #3),en-GB,4.15,0,692
9.78044E+12,Robin McKinley,1993,Deerskin,en-US,3.88,0,757
9.78043E+12,Patricia Cornwell,1996,Hornet's Nest (Andy Brazil   #1),eng,3.28,0,640
9.78159E+12,Helen Oyeyemi,2013,Boy   Snow   Bird,eng,3.34,1,1012
9.78033E+12,James Herbert,1974,The Rats (Rats   #1),eng,3.92,0,1431
9.78014E+12,Roger Fisher   William Ury   Bruce Patton,1981,Getting to Yes: Negotiating an Agreement Without Giving In,en-US,3.88,0,1201
9.78186E+12,Alan Dean Foster   George Lucas,1976,A New Hope  (Star Wars: Novelizations #4),eng,4.07,1,1205
9.78045E+12,Karen Chance,2007,Claimed By Shadow (Cassandra Palmer   #2),en-US,3.98,1,1487
9.78016E+12,José Saramago   Margaret Jull Costa,2004,Seeing,eng,3.76,1,1174
9.78034E+12,Jeffery Deaver,2007,The Sleeping Doll (Kathryn Dance   #1),eng,3.92,1,864
9.78148E+12,E.L. Montes,2012,Disastrous (Disastrous   #1),eng,3.96,1,1314
9.78039E+12,Raymond Chandler,1953,The Long Goodbye (Philip Marlowe   #6),eng,4.23,1,1307
9.78032E+12,Pseudonymous Bosch   Gilbert Ford,2008,If You're Reading This   It's Too Late (Secret   #2),en-US,4.23,1,1197
9.7814E+12,Alexander McCall Smith,2005,44 Scotland Street (44 Scotland Street   #1),eng,3.61,0,1459
9.78067E+12,Julie Garwood,1993,Saving Grace,eng,4.25,1,742
9.7804E+12,Jacqueline Briggs Martin   Mary Azarian,1998,Snowflake Bentley,en-US,4.16,0,549
9.78006E+12,Dan Ariely,2010,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,en-US,4,0,653
9.78161E+12,Linda Lafferty,2012,The Bloodletter's Daughter: A Novel of Old Bohemia,eng,3.75,0,1418
9.78079E+12,W.P. Kinsella,1982,Shoeless Joe,eng,3.96,0,753
9.78035E+12,Elizabeth Berg,1998,What We Keep ,eng,3.91,0,1401
9.78142E+12,Philippa Gregory,2010,The Red Queen (The Plantagenet and Tudor Novels   #3),eng,3.74,1,1296
9.78075E+12,Enid Blyton,1943,The Magic Faraway Tree (The Faraway Tree   #2),eng,4.29,1,939
9.78031E+12,Jeffrey Eugenides,2002,Middlesex,en-US,3.98,0,809
9.78032E+12,Janet Fitch,1999,White Oleander,eng,3.93,0,513
9.78086E+12,Terry Pratchett,2013,Raising Steam (Discworld   #40   Moist von Lipwig #3 ),eng,3.93,0,1411
9.78077E+12,Herman Koch   Sam Garrett,2009,The Dinner,eng,3.22,0,739
9.78087E+12,William McDonough   Michael Braungart,2002,Cradle to Cradle: Remaking the Way We Make Things,en-US,4.1,1,707
9.78157E+12,Hillary Jordan,2008,Mudbound,eng,3.99,1,1322
9.78087E+12,Charles Bukowski,1978,Tales of Ordinary Madness,eng,4,0,699
9.78979E+12,Andrea Hirata,2007,Edensor (Tetralogi Laskar Pelangi   #3),ind,4.06,1,1053
9.78031E+12,Louise Penny,2009,The Brutal Telling (Chief Inspector Armand Gamache   #5),en-US,4.23,1,733
9.78001E+12,Derek Landy,2008,The Faceless Ones (Skulduggery Pleasant   #3),eng,4.4,0,524
9.7814E+12,Bill Finger   Gardner F. Fox   Bob Kane   Jerry Robinson   Sheldon Moldoff,2005,The Batman Chronicles   Vol. 1,en-US,3.99,0,1118
9.78016E+12,Robert Penn Warren,1946,All the King's Men,eng,4.08,0,585
9.78045E+12,Carl Hiaasen,2004,Skinny Dip,eng,3.79,0,1308
9.78099E+12,Kim Karr,2013,Connected (Connections   #1),eng,4.11,1,974
9.78055E+12,Og Mandino,1968,The Greatest Salesman in the World,eng,4.19,0,512
9.78001E+12,Cecelia Ahern,2012,One Hundred Names,eng,3.75,1,879
9.78079E+12,John Eldredge,2001,Wild at Heart: Discovering the Secret of a Man's Soul,eng,3.93,1,566
9.78045E+12,Lewis Carroll   John Tenniel   Martin Gardner,1865,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,1,1333
9.78053E+12,Harlan Coben,2008,Hold Tight,en-US,3.94,0,1330
9.78052E+12,William Shakespeare   Richard Andrews   Rex Gibson,1600,Hamlet,eng,4,1,797
9.78032E+12,Michael Connelly,2012,The Black Box (Harry Bosch   #18; Harry Bosch Universe   #22),eng,4.09,1,579
9.78938E+12,Amish Tripathi,2013,The Oath of the Vayuputras (Shiva Trilogy   #3),eng,3.66,1,830
9.78032E+12,Trudi Canavan,2009,The Magician's Apprentice (Black Magician   #0.5),eng,3.94,0,1094
9.78006E+12,Anthony Horowitz,2014,Moriarty (Sherlock Holmes #2),eng,3.74,1,1200
9.78069E+12,Margaret Peterson Haddix,2001,Among the Impostors (Shadow Children   #2),en-US,4.05,1,1424
9.78075E+12,Ben Macintyre,2010,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,eng,3.95,1,766
9.78174E+12,John Flanagan,2007,Erak's Ransom (Ranger's Apprentice   #7),eng,4.31,1,1135
9.78189E+12,Joseph Conrad,1899,Heart of Darkness,eng,3.42,1,788
9.78097E+12,Haruki Murakami   Jay Rubin,1994,The Wind-Up Bird Chronicle,eng,4.17,1,522
9.78032E+12,Joshua Ferris,2014,To Rise Again at a Decent Hour,eng,3.08,0,1089
9.78032E+12,Michael Connelly,2014,The Burning Room (Harry Bosch   #19; Harry Bosch Universe   #24),eng,4.05,0,1309
9.7811E+12,Patti Smith,2015,M Train,eng,3.94,1,1003
9.78159E+12,George Bernard Shaw   John A. Bertolini,2004,Pygmalion and Three Other Plays,en-US,4.01,1,748
